2.45636741666667E+06,4.39130000000000E-01,7.11130000000000E+01,5.28050000000000E+00,3.54580000000000E+01,7.23220000000000E+04,4.04310000000000E+02,-4.30050000000000E+00,-1.86270000000000E+01,-8.38880000000000E+00,9.24250000000000E-02,3.96310000000000E+00,-1.00000000000000E+00,6.83760000000000E+00,3.53110000000000E-02,6.80920000000000E-03
2.45636743750000E+06,4.39710000000000E-01,7.08360000000000E+01,5.36100000000000E+00,3.48600000000000E+01,7.16350000000000E+04,4.04700000000000E+02,-4.15160000000000E+00,-1.82280000000000E+01,-8.23330000000000E+00,8.70760000000000E-02,3.87990000000000E+00,-1.00000000000000E+00,6.73970000000000E+00,3.43470000000000E-02,6.64080000000000E-03
2.45636745833333E+06,4.40280000000000E-01,7.05580000000000E+01,5.44120000000000E+00,3.42470000000000E+01,7.09410000000000E+04,4.05120000000000E+02,-4.02050000000000E+00,-1.78250000000000E+01,-8.07700000000000E+00,8.19470000000000E-02,3.79570000000000E+00,-1.00000000000000E+00,6.63860000000000E+00,3.33750000000000E-02,6.46960000000000E-03
2.45636747916667E+06,4.40860000000000E-01,7.02810000000000E+01,5.52130000000000E+00,3.37410000000000E+01,7.01760000000000E+04,4.05050000000000E+02,-3.88010000000000E+00,-1.74090000000000E+01,-7.92960000000000E+00,7.74980000000000E-02,3.72170000000000E+00,-1.00000000000000E+00,6.55750000000000E+00,3.24930000000000E-02,6.31510000000000E-03
2.45636750000000E+06,4.41430000000000E-01,7.00040000000000E+01,5.60110000000000E+00,3.33630000000000E+01,6.93250000000000E+04,4.04400000000000E+02,-3.72290000000000E+00,-1.69800000000000E+01,-7.79210000000000E+00,7.38110000000000E-02,3.65960000000000E+00,-1.00000000000000E+00,6.50090000000000E+00,3.17210000000000E-02,6.18120000000000E-03
2.45636752083333E+06,4.42010000000000E-01,6.97260000000000E+01,5.68080000000000E+00,3.29790000000000E+01,6.84590000000000E+04,4.03740000000000E+02,-3.57790000000000E+00,-1.65440000000000E+01,-7.65310000000000E+00,7.03900000000000E-02,3.59680000000000E+00,-1.00000000000000E+00,6.44300000000000E+00,3.09510000000000E-02,6.04700000000000E-03
2.45636754166667E+06,4.42590000000000E-01,6.94490000000000E+01,5.76020000000000E+00,3.25900000000000E+01,6.75760000000000E+04,4.03080000000000E+02,-3.44550000000000E+00,-1.61040000000000E+01,-7.51240000000000E+00,6.72700000000000E-02,3.53350000000000E+00,-1.00000000000000E+00,6.38380000000000E+00,3.01830000000000E-02,5.91240000000000E-03
2.45636756250000E+06,4.43170000000000E-01,6.91710000000000E+01,5.83940000000000E+00,3.21960000000000E+01,6.66730000000000E+04,4.02410000000000E+02,-3.32640000000000E+00,-1.56600000000000E+01,-7.37080000000000E+00,6.44180000000000E-02,3.46990000000000E+00,-1.00000000000000E+00,6.32310000000000E+00,2.94140000000000E-02,5.77680000000000E-03
2.45636758333333E+06,4.43750000000000E-01,6.88940000000000E+01,5.91840000000000E+00,3.17970000000000E+01,6.57530000000000E+04,4.01730000000000E+02,-3.22000000000000E+00,-1.52100000000000E+01,-7.22780000000000E+00,6.19120000000000E-02,3.40560000000000E+00,-1.00000000000000E+00,6.26090000000000E+00,2.86460000000000E-02,5.64060000000000E-03
2.45636760416667E+06,4.44330000000000E-01,6.86160000000000E+01,5.99720000000000E+00,3.13930000000000E+01,6.48180000000000E+04,4.01050000000000E+02,-3.12670000000000E+00,-1.47550000000000E+01,-7.08340000000000E+00,5.98050000000000E-02,3.34080000000000E+00,-1.00000000000000E+00,6.19750000000000E+00,2.78790000000000E-02,5.50390000000000E-03
2.45636762500000E+06,4.44910000000000E-01,6.83390000000000E+01,6.07580000000000E+00,3.10130000000000E+01,6.38860000000000E+04,4.00200000000000E+02,-3.03230000000000E+00,-1.42620000000000E+01,-6.94700000000000E+00,5.76300000000000E-02,3.27940000000000E+00,-1.00000000000000E+00,6.13850000000000E+00,2.71430000000000E-02,5.37270000000000E-03
2.45636764583333E+06,4.45490000000000E-01,6.80610000000000E+01,6.15420000000000E+00,3.07070000000000E+01,6.29890000000000E+04,3.98870000000000E+02,-2.90780000000000E+00,-1.36740000000000E+01,-6.83540000000000E+00,5.41980000000000E-02,3.22910000000000E+00,-1.00000000000000E+00,6.09390000000000E+00,2.64950000000000E-02,5.25810000000000E-03
