2.45636791666667E+06,4.53130000000000E-01,7.10470000000000E+01,7.15480000000000E+00,2.80040000000000E+01,5.10530000000000E+04,3.75920000000000E+02,-1.71430000000000E+00,-5.18870000000000E+00,-5.46650000000000E+00,2.75230000000000E-02,2.65460000000000E+00,-1.00000000000000E+00,5.74930000000000E+00,1.97000000000000E-02,4.04460000000000E-03
2.45636793750000E+06,4.53720000000000E-01,7.07680000000000E+01,7.23030000000000E+00,2.82830000000000E+01,5.03600000000000E+04,3.73570000000000E+02,-1.61370000000000E+00,-4.68150000000000E+00,-5.40110000000000E+00,2.55760000000000E-02,2.63480000000000E+00,-1.00000000000000E+00,5.82190000000000E+00,1.95660000000000E-02,4.02760000000000E-03
2.45636795833333E+06,4.54310000000000E-01,7.04900000000000E+01,7.30570000000000E+00,2.85890000000000E+01,4.96810000000000E+04,3.71160000000000E+02,-1.51010000000000E+00,-4.20270000000000E+00,-5.33980000000000E+00,2.35860000000000E-02,2.61650000000000E+00,-1.00000000000000E+00,5.90070000000000E+00,1.94600000000000E-02,4.01650000000000E-03
2.45636797916667E+06,4.54910000000000E-01,7.02120000000000E+01,7.38090000000000E+00,2.88750000000000E+01,4.89850000000000E+04,3.68710000000000E+02,-1.40600000000000E+00,-3.72420000000000E+00,-5.27810000000000E+00,2.17430000000000E-02,2.59760000000000E+00,-1.00000000000000E+00,5.97510000000000E+00,1.93480000000000E-02,4.00370000000000E-03
2.45636800000000E+06,4.55500000000000E-01,6.99330000000000E+01,7.45580000000000E+00,2.91370000000000E+01,4.82730000000000E+04,3.66220000000000E+02,-1.30120000000000E+00,-3.24200000000000E+00,-5.21530000000000E+00,2.00530000000000E-02,2.57800000000000E+00,-1.00000000000000E+00,6.04460000000000E+00,1.92280000000000E-02,3.98900000000000E-03
2.45636802083333E+06,4.56100000000000E-01,6.96550000000000E+01,7.53060000000000E+00,2.93710000000000E+01,4.75450000000000E+04,3.63720000000000E+02,-1.19610000000000E+00,-2.75490000000000E+00,-5.15130000000000E+00,1.85050000000000E-02,2.55750000000000E+00,-1.00000000000000E+00,6.10890000000000E+00,1.90970000000000E-02,3.97210000000000E-03
2.45636804166667E+06,4.56690000000000E-01,6.93770000000000E+01,7.60520000000000E+00,2.95790000000000E+01,4.68010000000000E+04,3.61180000000000E+02,-1.09080000000000E+00,-2.26330000000000E+00,-5.08590000000000E+00,1.70880000000000E-02,2.53610000000000E+00,-1.00000000000000E+00,6.16800000000000E+00,1.89570000000000E-02,3.95320000000000E-03
2.45636806250000E+06,4.57290000000000E-01,6.90980000000000E+01,7.67960000000000E+00,2.97600000000000E+01,4.60430000000000E+04,3.58610000000000E+02,-9.85530000000000E-01,-1.76770000000000E+00,-5.01930000000000E+00,1.57910000000000E-02,2.51400000000000E+00,-1.00000000000000E+00,6.22220000000000E+00,1.88070000000000E-02,3.93230000000000E-03
2.45636808333333E+06,4.57880000000000E-01,6.88200000000000E+01,7.75380000000000E+00,3.01620000000000E+01,4.54130000000000E+04,3.56550000000000E+02,-8.50510000000000E-01,-1.37750000000000E+00,-4.97800000000000E+00,1.48660000000000E-02,2.50650000000000E+00,-1.00000000000000E+00,6.32310000000000E+00,1.87680000000000E-02,3.93470000000000E-03
2.45636810416667E+06,4.58480000000000E-01,6.85410000000000E+01,7.82780000000000E+00,3.06560000000000E+01,4.48300000000000E+04,3.54680000000000E+02,-7.01140000000000E-01,-1.03340000000000E+00,-4.94710000000000E+00,1.38870000000000E-02,2.50530000000000E+00,-1.00000000000000E+00,6.44380000000000E+00,1.87790000000000E-02,3.94730000000000E-03
2.45636812500000E+06,4.59080000000000E-01,6.82620000000000E+01,7.90160000000000E+00,3.11380000000000E+01,4.42300000000000E+04,3.52770000000000E+02,-5.50620000000000E-01,-6.86410000000000E-01,-4.91500000000000E+00,1.27870000000000E-02,2.50380000000000E+00,-1.00000000000000E+00,6.56170000000000E+00,1.87880000000000E-02,3.95930000000000E-03
2.45636814583333E+06,4.59680000000000E-01,6.79840000000000E+01,7.97520000000000E+00,3.15980000000000E+01,4.36160000000000E+04,3.50800000000000E+02,-4.00020000000000E-01,-3.35590000000000E-01,-4.88110000000000E+00,1.15240000000000E-02,2.50140000000000E+00,-1.00000000000000E+00,6.67560000000000E+00,1.87920000000000E-02,3.97040000000000E-03
