2.45636641666667E+06,4.12540000000000E-01,7.11680000000000E+01,1.15970000000000E+00,1.39570000000000E+02,4.11390000000000E+04,2.68130000000000E+02,-6.01930000000000E+00,6.85850000000000E+00,-1.04180000000000E+01,3.04390000000000E-01,5.87540000000000E+00,-1.00000000000000E+00,2.37520000000000E+01,7.92820000000000E-02,1.34920000000000E-02
2.45636643750000E+06,4.13070000000000E-01,7.08930000000000E+01,1.25090000000000E+00,1.38910000000000E+02,4.17030000000000E+04,2.69210000000000E+02,-6.22590000000000E+00,6.87810000000000E+00,-1.05260000000000E+01,3.16580000000000E-01,5.92180000000000E+00,-1.00000000000000E+00,2.37010000000000E+01,7.99720000000000E-02,1.36440000000000E-02
2.45636645833333E+06,4.13610000000000E-01,7.06180000000000E+01,1.34190000000000E+00,1.38270000000000E+02,4.22590000000000E+04,2.70270000000000E+02,-6.42500000000000E+00,6.90380000000000E+00,-1.06330000000000E+01,3.28580000000000E-01,5.96830000000000E+00,-1.00000000000000E+00,2.36530000000000E+01,8.06560000000000E-02,1.37960000000000E-02
2.45636647916667E+06,4.14140000000000E-01,7.03430000000000E+01,1.43260000000000E+00,1.37660000000000E+02,4.28060000000000E+04,2.71300000000000E+02,-6.61640000000000E+00,6.93630000000000E+00,-1.07400000000000E+01,3.40390000000000E-01,6.01480000000000E+00,-1.00000000000000E+00,2.36090000000000E+01,8.13330000000000E-02,1.39480000000000E-02
2.45636650000000E+06,4.14680000000000E-01,7.00670000000000E+01,1.52310000000000E+00,1.37060000000000E+02,4.33440000000000E+04,2.72310000000000E+02,-6.79990000000000E+00,6.97590000000000E+00,-1.08470000000000E+01,3.52000000000000E-01,6.06130000000000E+00,-1.00000000000000E+00,2.35680000000000E+01,8.20000000000000E-02,1.41000000000000E-02
2.45636652083333E+06,4.15220000000000E-01,6.97920000000000E+01,1.61340000000000E+00,1.36480000000000E+02,4.38720000000000E+04,2.73300000000000E+02,-6.97530000000000E+00,7.02320000000000E+00,-1.09530000000000E+01,3.63410000000000E-01,6.10770000000000E+00,-1.00000000000000E+00,2.35300000000000E+01,8.26540000000000E-02,1.42500000000000E-02
2.45636654166667E+06,4.15750000000000E-01,6.95170000000000E+01,1.70340000000000E+00,1.35940000000000E+02,4.43900000000000E+04,2.74260000000000E+02,-7.14280000000000E+00,7.07410000000000E+00,-1.10600000000000E+01,3.74820000000000E-01,6.15540000000000E+00,-1.00000000000000E+00,2.34970000000000E+01,8.33120000000000E-02,1.44000000000000E-02
2.45636656250000E+06,4.16290000000000E-01,6.92420000000000E+01,1.79320000000000E+00,1.35420000000000E+02,4.48980000000000E+04,2.75200000000000E+02,-7.30200000000000E+00,7.12900000000000E+00,-1.11650000000000E+01,3.86290000000000E-01,6.20380000000000E+00,-1.00000000000000E+00,2.34680000000000E+01,8.39660000000000E-02,1.45500000000000E-02
2.45636658333333E+06,4.16830000000000E-01,6.89660000000000E+01,1.88280000000000E+00,1.34100000000000E+02,4.55640000000000E+04,2.76980000000000E+02,-7.45120000000000E+00,6.80890000000000E+00,-1.12490000000000E+01,3.91240000000000E-01,6.23920000000000E+00,-1.00000000000000E+00,2.32990000000000E+01,8.43020000000000E-02,1.46460000000000E-02
2.45636660416667E+06,4.17370000000000E-01,6.86910000000000E+01,1.97210000000000E+00,1.32710000000000E+02,4.62330000000000E+04,2.78830000000000E+02,-7.59470000000000E+00,6.46040000000000E+00,-1.13330000000000E+01,3.96020000000000E-01,6.27300000000000E+00,-1.00000000000000E+00,2.31170000000000E+01,8.45950000000000E-02,1.47350000000000E-02
2.45636662500000E+06,4.17910000000000E-01,6.84160000000000E+01,2.06120000000000E+00,1.31350000000000E+02,4.68850000000000E+04,2.80640000000000E+02,-7.73250000000000E+00,6.12860000000000E+00,-1.14190000000000E+01,4.01390000000000E-01,6.30640000000000E+00,-1.00000000000000E+00,2.29410000000000E+01,8.48810000000000E-02,1.48230000000000E-02
2.45636664583333E+06,4.18460000000000E-01,6.81400000000000E+01,2.15010000000000E+00,1.30030000000000E+02,4.75180000000000E+04,2.82410000000000E+02,-7.86430000000000E+00,5.81420000000000E+00,-1.15090000000000E+01,4.07320000000000E-01,6.33950000000000E+00,-1.00000000000000E+00,2.27700000000000E+01,8.51580000000000E-02,1.49110000000000E-02
